origin_city,origin_state,destination_city,destination_state,lane_set,why_this_lane
Oakland,CA,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Diego,CA,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Phoenix,AZ,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Las Vegas,NV,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Seattle,WA,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Tacoma,WA,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Portland,OR,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Salt Lake City,UT,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Denver,CO,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Dallas,TX,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Fort Worth,TX,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Houston,TX,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
San Antonio,TX,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Austin,TX,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Kansas City,MO,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
St Louis,MO,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Chicago,IL,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Indianapolis,IN,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Columbus,OH,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cincinnati,OH,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Cleveland,OH,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Detroit,MI,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Minneapolis,MN,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Milwaukee,WI,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,San Jose,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Spokane,WA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Boise,ID,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Albuquerque,NM,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Oklahoma City,OK,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,New Orleans,LA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Louisville,KY,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Pittsburgh,PA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Boston,MA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Nashville,TN,Washington,DC,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
Memphis,TN,Sacramento,CA,tier1_to_tier2_expansion,expand into secondary freight node with strong adjacency and search demand
